# I(Q)
#Q (1/A)        I (1/cm)        dI (1/cm)       dQ (1/A)
5.176894E-03	4.135697E+03	3.645291E+01	1.045053E-03
5.344778E-03	4.618802E+03	1.587694E+01	1.056411E-03
5.518107E-03	4.415436E+03	1.172192E+01	1.078962E-03
5.697056E-03	4.051738E+03	9.508656E+00	1.103442E-03
5.881809E-03	3.607672E+03	7.726968E+00	1.112501E-03
6.072554E-03	3.269531E+03	5.736567E+00	1.114802E-03
6.269484E-03	2.962006E+03	4.626588E+00	1.121904E-03
6.472800E-03	2.682338E+03	3.780583E+00	1.137743E-03
6.682710E-03	2.418076E+03	3.152552E+00	1.138076E-03
6.899428E-03	2.235548E+03	2.613751E+00	1.140732E-03
7.123173E-03	2.022710E+03	2.309511E+00	1.135631E-03
7.354174E-03	1.831248E+03	1.934781E+00	1.142540E-03
7.592667E-03	1.645566E+03	1.645963E+00	1.147417E-03
7.838894E-03	1.492495E+03	1.446425E+00	1.154048E-03
8.093105E-03	1.339880E+03	1.271719E+00	1.153566E-03
8.355561E-03	1.217437E+03	1.127796E+00	1.155132E-03
8.626528E-03	1.102527E+03	9.952253E-01	1.165374E-03
8.906283E-03	9.961216E+02	8.998624E-01	1.159868E-03
9.195109E-03	9.033569E+02	8.115400E-01	1.167278E-03
9.493303E-03	8.180311E+02	7.406698E-01	1.167226E-03
9.801166E-03	7.420193E+02	6.723425E-01	1.169080E-03
1.011901E-02	6.745189E+02	6.263296E-01	1.167707E-03
1.044717E-02	6.133645E+02	5.619787E-01	1.171208E-03
1.078597E-02	5.565696E+02	5.266157E-01	1.170443E-03
1.113575E-02	5.068004E+02	4.804374E-01	1.170074E-03
1.149688E-02	4.597313E+02	4.447998E-01	1.170231E-03
1.186972E-02	4.173039E+02	4.091456E-01	1.169575E-03
1.225465E-02	3.788352E+02	3.760171E-01	1.170412E-03
1.265206E-02	3.453593E+02	3.489694E-01	1.170735E-03
1.306236E-02	3.136202E+02	3.216051E-01	1.169735E-03
1.348596E-02	2.855464E+02	2.972436E-01	1.170823E-03
1.392331E-02	2.598222E+02	2.746179E-01	1.169936E-03
1.437484E-02	2.367394E+02	2.525122E-01	1.170139E-03
1.484100E-02	2.147551E+02	2.325364E-01	1.171271E-03
1.532229E-02	1.957260E+02	2.153197E-01	1.170437E-03
1.581919E-02	1.777109E+02	1.995883E-01	1.170189E-03
1.633220E-02	1.613814E+02	1.836600E-01	1.170222E-03
1.686184E-02	1.468915E+02	1.695940E-01	1.170728E-03
1.740866E-02	1.333310E+02	1.561141E-01	1.170567E-03
1.797322E-02	1.215022E+02	1.451751E-01	1.170227E-03
1.855608E-02	1.106941E+02	1.336451E-01	1.171347E-03
1.915785E-02	1.006735E+02	1.240278E-01	1.170387E-03
1.977913E-02	9.152875E+01	1.140408E-01	1.170896E-03
2.042056E-02	8.363872E+01	1.060313E-01	1.171031E-03
2.108279E-02	7.588521E+01	9.741247E-02	1.170879E-03
2.176649E-02	6.911611E+01	9.040230E-02	1.170440E-03
2.247237E-02	6.280513E+01	8.307766E-02	1.171689E-03
2.320114E-02	5.731922E+01	7.726037E-02	1.170528E-03
2.395354E-02	5.216103E+01	7.122306E-02	1.171464E-03
2.473034E-02	4.736928E+01	6.566931E-02	1.171336E-03
2.553234E-02	4.337809E+01	6.098392E-02	1.170873E-03
2.636034E-02	3.947157E+01	5.607614E-02	1.171761E-03
2.721519E-02	3.594981E+01	5.190269E-02	1.171194E-03
2.809777E-02	3.277353E+01	4.782676E-02	1.171740E-03
2.900897E-02	2.991322E+01	4.438233E-02	1.171754E-03
2.994971E-02	2.729818E+01	4.102004E-02	1.171747E-03
3.092097E-02	2.496979E+01	3.800843E-02	1.172156E-03
3.192372E-02	2.270551E+01	3.523100E-02	1.172489E-03
3.295899E-02	2.070655E+01	3.266380E-02	1.174516E-03
3.402784E-02	1.890644E+01	3.037616E-02	1.176279E-03
3.513135E-02	1.725974E+01	2.841255E-02	1.177626E-03
3.627064E-02	1.572950E+01	2.646386E-02	1.178966E-03
3.744688E-02	1.441451E+01	2.482240E-02	1.179439E-03
3.866127E-02	1.322228E+01	2.335974E-02	1.177832E-03
3.991503E-02	1.213608E+01	2.183192E-02	1.176953E-03
4.011471E-02	1.221077E+01	1.350331E-02	4.119976E-03
4.117078E-02	1.131693E+01	1.249464E-02	4.114988E-03
4.120946E-02	1.116522E+01	2.052328E-02	1.174213E-03
4.225465E-02	1.057709E+01	1.151015E-02	4.161408E-03
4.254587E-02	1.023528E+01	1.907384E-02	1.172323E-03
