# I(Q)
#Q (1/A)        I (1/cm)        dI (1/cm)       dQ (1/A)
5.176893E-03	2.460874E+03	2.929546E+01	1.045053E-03
5.344778E-03	2.864695E+03	1.251613E+01	1.056410E-03
5.518106E-03	2.864571E+03	9.449488E+00	1.078962E-03
5.697056E-03	2.789684E+03	7.938170E+00	1.103442E-03
5.881809E-03	2.662866E+03	6.819388E+00	1.112501E-03
6.072553E-03	2.550927E+03	5.282053E+00	1.114802E-03
6.269483E-03	2.447576E+03	4.416828E+00	1.121904E-03
6.472800E-03	2.346924E+03	3.747198E+00	1.137743E-03
6.682710E-03	2.246469E+03	3.255233E+00	1.138075E-03
6.899427E-03	2.212021E+03	2.804733E+00	1.140732E-03
7.123173E-03	2.130282E+03	2.574821E+00	1.135631E-03
7.354174E-03	2.061756E+03	2.243410E+00	1.142540E-03
7.592666E-03	1.990196E+03	1.992276E+00	1.147417E-03
7.838893E-03	1.924810E+03	1.810963E+00	1.153875E-03
8.093105E-03	1.853903E+03	1.658198E+00	1.153711E-03
8.355561E-03	1.805996E+03	1.527520E+00	1.155132E-03
8.626528E-03	1.751044E+03	1.397807E+00	1.165374E-03
8.906282E-03	1.699758E+03	1.313421E+00	1.159868E-03
9.195109E-03	1.649132E+03	1.227522E+00	1.167278E-03
9.493302E-03	1.603988E+03	1.162333E+00	1.167226E-03
9.801165E-03	1.553014E+03	1.090843E+00	1.169080E-03
1.011901E-02	1.510674E+03	1.053264E+00	1.167707E-03
1.044717E-02	1.460154E+03	9.746074E-01	1.171208E-03
1.078596E-02	1.417253E+03	9.451752E-01	1.170443E-03
1.113575E-02	1.372242E+03	8.895203E-01	1.170073E-03
1.149688E-02	1.325084E+03	8.506313E-01	1.170231E-03
1.186971E-02	1.280796E+03	8.074326E-01	1.169574E-03
1.225464E-02	1.233211E+03	7.642861E-01	1.170412E-03
1.265206E-02	1.188581E+03	7.288203E-01	1.170735E-03
1.306236E-02	1.142529E+03	6.912413E-01	1.169734E-03
1.348596E-02	1.098267E+03	6.557115E-01	1.170823E-03
1.392331E-02	1.054600E+03	6.224445E-01	1.169936E-03
1.437483E-02	1.012037E+03	5.869713E-01	1.170139E-03
1.484100E-02	9.653526E+02	5.534582E-01	1.171271E-03
1.532229E-02	9.236269E+02	5.250765E-01	1.170437E-03
1.581919E-02	8.802089E+02	4.980739E-01	1.170189E-03
1.633219E-02	8.396679E+02	4.696970E-01	1.170222E-03
1.686184E-02	7.993234E+02	4.433648E-01	1.170728E-03
1.740866E-02	7.591958E+02	4.166355E-01	1.170567E-03
1.797322E-02	7.209114E+02	3.953300E-01	1.170227E-03
1.855608E-02	6.844366E+02	3.712712E-01	1.171347E-03
1.915785E-02	6.483070E+02	3.510844E-01	1.170387E-03
1.977913E-02	6.144107E+02	3.295587E-01	1.170895E-03
2.042055E-02	5.815097E+02	3.113480E-01	1.171030E-03
2.108278E-02	5.497767E+02	2.919243E-01	1.170879E-03
2.176649E-02	5.193011E+02	2.755757E-01	1.170440E-03
2.247237E-02	4.899391E+02	2.577141E-01	1.171689E-03
2.320113E-02	4.621182E+02	2.435908E-01	1.170527E-03
2.395354E-02	4.350601E+02	2.282786E-01	1.171464E-03
2.473034E-02	4.098410E+02	2.142714E-01	1.171336E-03
2.553233E-02	3.858937E+02	2.014616E-01	1.170873E-03
2.636033E-02	3.624610E+02	1.881161E-01	1.171761E-03
2.721519E-02	3.407727E+02	1.768235E-01	1.171194E-03
2.809776E-02	3.197263E+02	1.652888E-01	1.171740E-03
2.900896E-02	3.000549E+02	1.552201E-01	1.171754E-03
2.994971E-02	2.811025E+02	1.453518E-01	1.171747E-03
3.092097E-02	2.633082E+02	1.360288E-01	1.172156E-03
3.192372E-02	2.460908E+02	1.279626E-01	1.172489E-03
3.295899E-02	2.296486E+02	1.198154E-01	1.174515E-03
3.402784E-02	2.143821E+02	1.125802E-01	1.176279E-03
3.513134E-02	1.996255E+02	1.062598E-01	1.177626E-03
3.627064E-02	1.857814E+02	9.993071E-02	1.178966E-03
3.744688E-02	1.730343E+02	9.438738E-02	1.179439E-03
3.866126E-02	1.611545E+02	8.956246E-02	1.177832E-03
3.991503E-02	1.500638E+02	8.422443E-02	1.176953E-03
4.011471E-02	1.506270E+02	5.270930E-02	4.119975E-03
4.117078E-02	1.414331E+02	4.889338E-02	4.114987E-03
4.120946E-02	1.394893E+02	7.946421E-02	1.174213E-03
4.225466E-02	1.332599E+02	4.512541E-02	4.161407E-03
4.254586E-02	1.296877E+02	7.449576E-02	1.172323E-03
4.336707E-02	1.245871E+02	4.294057E-02	4.143187E-03
4.392560E-02	1.204702E+02	6.945061E-02	1.171560E-03
4.450877E-02	1.165735E+02	3.983482E-02	4.175328E-03
4.535009E-02	1.117622E+02	6.449801E-02	1.171134E-03
4.568052E-02	1.094443E+02	3.764310E-02	4.179404E-03
4.682077E-02	1.034479E+02	5.986261E-02	1.171232E-03
